FlowID,App,AppCategory,Category,Broad Category,Domain,Third_party,App_HOST,HOST1,HOST2,HOST3,HOST4,HOST5
289,Scout,Travel & Local,Search,Behavior,telenav.com,,Scout_telenav.com,avengers,telenav,com,,
290,Skype,Communication,,,,,Skype_,NA,,,,
291,Snagajob,Business,Email,PII,snagajob.com,,Snagajob_snagajob.com,m,snagajob,com,,
292,Snagajob,Business,Email,PII,snagajob.com,,Snagajob_snagajob.com,m,snagajob,com,,
293,Snagajob,Business,Email,PII,snagajob.com,,Snagajob_snagajob.com,m,snagajob,com,,
294,Snagajob,Business,Email,PII,snagajob.com,,Snagajob_snagajob.com,m,snagajob,com,,
295,Snagajob,Business,Email,PII,snagajob.com,,Snagajob_snagajob.com,m,snagajob,com,,
296,Snagajob,Business,Email,PII,snagajob.com,,Snagajob_snagajob.com,m,snagajob,com,,
297,Snagajob,Business,Email,PII,snagajob.com,,Snagajob_snagajob.com,m,snagajob,com,,
298,Snapchat,Social,,,,,Snapchat_,NA,,,,
299,Tango,Social,,,,,Tango_,NA,,,,
300,Text Free,Social,Post,Behavior,pinger.com,,Text Free_pinger.com,api,pinger,com,,
301,Text Free,Social,Post,Behavior,pinger.com,,Text Free_pinger.com,api,pinger,com,,
302,Text Free,Social,,,,,Text Free_,NA,,,,
303,textPlus,Social,,,,,textPlus_,NA,,,,
304,Timehop,Social,,,,,Timehop_,NA,,,,
305,Viber,Communication,,,,,Viber_,NA,,,,
306,Walgreens,Shopping,,,,,Walgreens_,NA,,,,
307,WebMD,Health & Fitness,,,,,WebMD_,NA,,,,
308,Wish,Shopping,,,,,Wish_,NA,,,,
309,Yelp,Travel & Local,,,,,Yelp_,NA,,,,
310,Amazon,Shopping,,,,,Amazon_,NA,,,,
311,American Well,Medical,Location,Location,facebook.com,Yes,American Well_facebook.com,graph,facebook,com,,
312,American Well,Medical,Location,Location,facebook.com,Yes,American Well_facebook.com,graph,facebook,com,,
313,American Well,Medical,Location,Location,facebook.com,Yes,American Well_facebook.com,graph,facebook,com,,
314,American Well,Medical,Location,Location,facebook.com,Yes,American Well_facebook.com,graph,facebook,com,,
315,BE-ON-ROAD,Travel & Local,,,,,BE-ON-ROAD_,NA,,,,
316,Box,Business,,,,,Box_,NA,,,,
317,Bubble Witch 2,Games,,,,,Bubble Witch 2_,NA,,,,
318,Candy Crush,Games,,,,,Candy Crush_,NA,,,,
319,Don't Tap White Tile,Games,,,,,Don't Tap White Tile_,NA,,,,
320,Drugs.com,Medical,,,,,Drugs.com_,NA,,,,
321,eBay,Shopping,,,,,eBay_,NA,,,,
322,Emoji Android Keyboard,Social,,,,,Emoji Android Keyboard_,NA,,,,
323,Emoji Keyboard,Social,,,,,Emoji Keyboard_,NA,,,,
324,Epocrates,Medical,,,,,Epocrates_,NA,,,,
325,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,om,expedia,com,,
326,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,om,expedia,com,,
327,Expedia,Travel & Local,Search,Behavior,expedia.com,,Expedia_expedia.com,suggest,expedia,com,,
328,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
329,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
330,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
331,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
332,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
333,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
334,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
335,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
336,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
337,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
338,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
339,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
340,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
341,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
342,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
343,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
344,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
345,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
346,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
347,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
348,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
349,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
350,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
351,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
352,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
353,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
354,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
355,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
356,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
357,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
358,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
359,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
360,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
361,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
362,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
363,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
364,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
365,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
366,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
367,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
368,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
369,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
370,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
371,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
372,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
373,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
374,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
375,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
376,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
377,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
378,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
379,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
380,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
381,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
382,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
383,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
384,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
385,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
386,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
387,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
388,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
389,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
390,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
391,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
392,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
393,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
394,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
395,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
396,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
397,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
398,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
399,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
400,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
401,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
402,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
403,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
404,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
405,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
406,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
407,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
408,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
409,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
410,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
411,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
412,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
413,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
414,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
415,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
416,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
417,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
418,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
419,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
420,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
421,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
422,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
423,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
424,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
425,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
426,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
427,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
428,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
429,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
430,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
431,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
432,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
433,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
434,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
435,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
436,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
437,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
438,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
439,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
440,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
441,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
442,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
443,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
444,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
445,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
446,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
447,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
448,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
449,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
450,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
451,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
452,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
453,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
454,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
455,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
456,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
457,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
458,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
459,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
460,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
461,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
462,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
463,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
464,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
465,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
466,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
467,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
468,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
469,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
470,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
471,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
472,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
473,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
474,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
475,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
476,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
477,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
478,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
479,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
480,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
481,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
482,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
483,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
484,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
485,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
486,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
487,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
488,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
489,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
490,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
491,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
492,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
493,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
494,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
495,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
496,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
497,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
498,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
499,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
500,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
501,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
502,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
503,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
504,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
505,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
506,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
507,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
508,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
509,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
510,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
511,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
512,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
513,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
514,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
515,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
516,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
517,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
518,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
519,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
520,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
521,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
522,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
523,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
524,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
525,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
526,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
527,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
528,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
529,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
530,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
531,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
532,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
533,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
534,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
535,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
536,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
537,Expedia,Travel & Local,Location,Location,expedia.com,,Expedia_expedia.com,www,expedia,com,,
